Date,Type,Category,Account,Description,Amount
2023-06-03,Expense,Other,Amazon,ticket,1050.0
2023-06-03,Expense,Other,HDFC,ccbill,3000.0
2023-06-02,Expense,Other,Amazon,nagesh,260.0
2023-06-02,Expense,Other,cash,Home,200.0
2023-06-02,Expense,Other,HDFC,surgery,16800.0
2023-06-02,Expense,Other,DHDFC,petrol,1003.0
2023-06-02,Expense,mavayya garu,DHDFC,fastag,200.0
2023-06-01,Expense,Other,DHDFC,diesel,2000.0
2023-06-01,Expense,Other,Amazon,recharge,480.0
2023-05-12,Expense,Other,tDHDFC,medicines,1577.0
2023-05-12,Income,Other,HDFC,cb,173.0
2023-05-12,Expense,Other,HDFC,ccbill,17262.0
2023-05-12,Expense,Other,HDFC,ccbill,21000.0
2023-05-12,Income,akka,HDFC,received,3800.0
2023-05-12,Expense,Other,HDFC,ccbill,1000.0
2023-05-12,Expense,Other,cash,transfer,3000.0
2023-05-12,Expense,Other,HDFC,Food,20.0
2023-05-11,Expense,ksn,tDHDFC,train,857.0
2023-05-11,Expense,ksn,DHDFC,train,857.0
2023-05-11,Expense,Other,nCChdfc,Food,200.0
2023-05-11,Expense,Other,HDFC,Food,355.0
2023-05-10,Expense,Other,tDHDFC,reliance,215.0
2023-05-10,Expense,ksn,DHDFC,tatasky,200.0
2023-05-10,Expense,Other,DHDFC,amazon,399.0
2023-05-09,Expense,Other,DHDFC,blinkit,431.0
2023-05-09,Expense,akka,HDFC,Food,125.0
2023-05-09,Income,akka,HDFC,received,1767.0
2023-05-08,Expense,Other,tDHDFC,mulaswamy,1328.0
2023-05-08,Expense,Other,DHDFC,mulaswamy,749.0
2023-05-08,Income,Other,HDFC,received,2077.0
2023-05-07,Expense,Other,DHDFC,recharge,379.0
2023-05-07,Expense,Other,DHDFC,train,3314.0
2023-05-07,Expense,Other,DHDFC,train,448.0
2023-05-07,Expense,ksn,DHDFC,medicines,1205.0
2023-05-07,Expense,Other,DHDFC,medicines,1327.0
2023-05-07,Expense,ksn,HDFC,chit,5000.0
2023-05-06,Expense,ksn,Amazon,recharge,91.0
2023-05-06,Expense,Other,DHDFC,medicines,1325.0
2023-05-06,Expense,ksn,DHDFC,medicines,1206.0
2023-05-06,Expense,ksn,HDFC,chit,5000.0
2023-05-06,Expense,manikanta,axisCC,swiggy,240.0
2023-05-05,Expense,Other,HDFC,ccbill,2000.0
2023-05-05,Expense,ksn,DHDFC,train,437.0
2023-05-05,Income,ksn,HDFC,received,5000.0
2023-05-05,Expense,Other,DHDFC,aditya,1481.0
2023-05-04,Income,balaji mavayya,HDFC,received,7430.0
2023-05-03,Expense,Other,HDFC,ccbill,1000.0
2023-05-03,Expense,devi,Amazon,devi,155.0
2023-05-03,Expense,Other,HDFC,Food,330.0
2023-05-03,Expense,Other,DHDFC,firstcry,2019.0
2023-05-03,Income,Other,ICICIcc,credit,15357.0
2023-05-03,Expense,Other,HDFC,ccbill,1999.0
2023-05-03,Expense,Other,DHDFC,pent house,448.0
2023-05-02,Expense,raja bava,DHDFC,train,155.0
2023-05-02,Expense,raja bava,DHDFC,train,744.0
2023-05-02,Expense,Other,HDFC,ccbill,1073.0
2023-05-02,Expense,Other,DHDFC,petrol,384.0
2023-05-01,Expense,balaji mavayya,Amazon,ticket,1470.0
2023-05-01,Income,Other,Kotak,Zerodha,293.0
2023-05-01,Expense,Other,ICICIcc,transfer,3100.0
2023-05-01,Expense,balaji mavayya,CChdfc,ticket,1327.0
2023-05-01,Expense,Other,HDFC,ccbill,1000.0
2023-04-12,Expense,Other,tDHDFC,B3,860.0
2023-04-12,Expense,Other,tDHDFC,gas,1889.0
2023-04-12,Expense,Other,tDHDFC,D2,176.0
2023-04-12,Expense,Other,tDHDFC,bsnl,762.0
2023-04-11,Expense,Other,DHDFC,train,215.0
2023-04-11,Expense,Other,tDHDFC,petrol,250.0
2023-04-10,Income,Other,HDFC,int,414.0
2023-04-09,Expense,sai bava,DHDFC,train,1642.0
2023-04-09,Expense,ksn,DHDFC,recharge,666.0
2023-04-09,Expense,Other,DHDFC,train,1127.0
2023-04-09,Expense,Other,tDHDFC,petrol,1000.0
2023-04-09,Expense,Other,cash,Home,900.0
2023-04-08,Expense,Other,HDFC,transfer,17000.0
2023-04-08,Expense,Other,tDHDFC,petrol,1500.0
2023-04-08,Expense,Other,FAxisCC,flipkart,2722.0
2023-04-08,Expense,Other,HDFC,ccbill,3500.0
2023-04-07,Expense,Other,HDFC,ccbill,1000.0
2023-04-07,Expense,Other,DHDFC,train,448.0
2023-04-06,Expense,Other,tDHDFC,gas,1145.0
2023-04-05,Expense,Other,HDFC,shopping,450.0
2023-04-05,Expense,Other,nCChdfc,Food,250.0
2023-04-04,Expense,Other,HDFC,transfer,1850.0
2023-04-04,Expense,Other,DHDFC,petrol,280.0
2023-04-04,Expense,Other,HDFC,dwakra,2000.0
2023-04-03,Expense,Other,HDFC,medicines,130.0
2023-04-03,Expense,Other,mAxis,recharge,500.0
2023-04-03,Income,Other,mAxis,ccbill,1730.0
2023-04-03,Expense,Other,DHDFC,petrol,500.0
2023-04-03,Income,Other,DHDFC,ccbill,59117.0
2023-04-02,Expense,Other,HDFC,ccbill,1000.0
2023-04-02,Expense,Other,DHDFC,Home,49.0
2023-04-02,Expense,Other,DHDFC,petrol,243.0
2023-04-02,Expense,Other,DHDFC,train,2272.0
2023-04-02,Expense,Other,HDFC,Home,50.0
2023-04-02,Expense,Other,HDFC,ccbill,1000.0
2023-04-01,Expense,amma,HDFC,mom,3000.0
2023-04-01,Expense,Other,HDFC,Food,520.0
2023-04-01,Income,Other,HDFC,int,43.0
2023-03-12,Expense,Other,CChdfc,train,625.0
2023-03-11,Expense,Other,HDFC,ccbill,1000.0
2023-03-10,Expense,Other,cash,transfer,3000.0
2023-03-09,Expense,Other,nCChdfc,Food,310.0
2023-03-09,Expense,sai bava,HDFC,petrol,1000.0
2023-03-09,Expense,sai bava,HDFC,fish,1800.0
2023-03-09,Expense,Other,HDFC,Home,60.0
2023-03-08,Expense,Other,DHDFC,ramu,259.0
2023-03-07,Expense,Other,HDFC,ccbill,1000.0
2023-03-07,Expense,Other,CChdfc,adjustment,883.0
2023-03-07,Income,Other,Amazon,cb,27.0
2023-03-06,Expense,Other,HDFC,ccbill,1000.0
2023-03-06,Expense,mavayya garu,nCChdfc,permit,350.0
2023-03-05,Expense,mavayya garu,nCChdfc,permit,350.0
2023-03-05,Expense,Other,HDFC,transfer,2500.0
2023-03-05,Income,mavayya garu,HDFC,2,1000.0
2023-03-05,Income,Other,cash,received,800.0
2023-03-05,Expense,Other,nCChdfc,transfer,4000.0
2023-03-05,Expense,Other,cash,transfer,16800.0
2023-03-05,Expense,Other,HDFC,ccbill,3000.0
2023-03-04,Income,raja bava,HDFC,received,8750.0
2023-03-03,Expense,raja bava,FAxisCC,train,3569.0
2023-03-03,Expense,Other,DHDFC,petrol,280.0
2023-03-03,Expense,Other,Amazon,Home,187.0
2023-03-02,Expense,Other,DHDFC,recharge,666.0
2023-03-02,Expense,Other,cash,Food,700.0
2023-03-02,Expense,Other,DHDFC,petrol,1005.0
2023-03-02,Expense,Other,cash,surgery,600.0
2023-03-02,Expense,ksn,HDFC,medicines,625.0
2023-03-02,Expense,Other,cash,transfer,3000.0
2023-03-01,Expense,ksn,Amazon,medicines,1156.0
2023-03-01,Expense,Other,Amazon,train,428.0
2023-03-01,Expense,akka,FAxisCC,clothes,6005.0
2023-02-12,Expense,Other,tDHDFC,adjustment,1005.0
2023-02-12,Income,Other,nCChdfc,bill,5516.0
2023-02-12,Income,Other,DHDFC,ccbill,64843.0
2023-02-12,Income,Other,tDHDFC,bill,18710.0
2023-02-12,Income,akka,cash,received,3700.0
2023-02-12,Income,akka,HDFC,received,300.0
2023-02-11,Income,Other,cash,received,500.0
2023-02-11,Income,Other,tDHDFC,bill,22266.0
2023-02-10,Income,Other,DHDFC,ccbill,46697.0
2023-02-10,Expense,Other,tDHDFC,transfer,12000.0
2023-02-09,Expense,Other,HDFC,ccbill,3316.0
2023-02-09,Expense,akka,ICICIcc,transfer,150267.0
2023-02-09,Expense,Other,HDFC,ccbill,23059.0
2023-02-09,Expense,Other,DHDFC,gruhapravesam,4591.0
2023-02-09,Expense,akka,HDFC,gruhapravesam,1500.0
2023-02-09,Expense,Other,HDFC,ccbill,1000.0
2023-02-08,Expense,Other,IDFCcc,clothes,3316.0
2023-02-08,Expense,Other,kotak,ind,938.0
2023-02-08,Expense,Other,tDHDFC,received,4000.0
2023-02-08,Expense,Other,nCChdfc,tyre puncture,290.0
2023-02-08,Expense,Other,Kotak,indmoney,1000.0
2023-02-08,Income,akka,HDFC,received,216000.0
2023-02-08,Expense,Other,DHDFC,victory bazaar,602.0
2023-02-08,Expense,Other,tDHDFC,clothes,14657.0
2023-02-08,Expense,Other,nCChdfc,big basket,2608.0
2023-02-08,Expense,Other,DHDFC,clothes,1253.0
2023-02-08,Expense,Other,tDHDFC,big basket,2252.0
2023-02-07,Income,akka,HDFC,received,1900.0
2023-02-07,Expense,akka,Amazon,swiggy,215.0
2023-02-06,Expense,Other,HDFC,ccbill,1000.0
2023-02-06,Expense,Other,nCChdfc,Home,120.0
2023-02-06,Expense,Other,DHDFC,gas,1144.0
2023-02-06,Expense,Other,DHDFC,petrol,2000.0
2023-02-05,Income,Other,HDFC,cb,400.0
2023-02-05,Expense,Other,HDFC,ccbill,1001.0
2023-02-05,Expense,Other,HDFC,transfer,3000.0
2023-02-04,Expense,ksn,DHDFC,medicines,1205.0
2023-02-04,Expense,Other,HDFC,ccbill,1000.0
2023-02-04,Expense,Other,HDFC,ccbill,2464.0
2023-02-03,Expense,Other,HDFC,ccbill,1000.0
2023-02-03,Expense,raja bava,FAxisCC,train,2364.0
2023-02-03,Income,akka,Amazon,received,500.0
2023-02-03,Income,Other,ICICIcc,credit,185000.0
2023-02-02,Expense,Other,cash,surgery,2500.0
2023-02-02,Expense,Other,cash,surgery,1200.0
2023-02-02,Expense,Other,HDFC,transfer,5000.0
2023-02-02,Income,ksn,cash,received,5000.0
2023-02-02,Expense,Other,Amazon,recharge,197.0
2023-02-02,Expense,Other,ICICIcc,shopping,335.0
2023-02-02,Expense,Other,HDFC,ccbill,1000.0
2023-02-02,Expense,Other,HDFC,surgery,198.0
2023-02-01,Expense,Other,HDFC,ccbill,1000.0
2023-02-01,Expense,Other,cash,transfer,4000.0
2023-02-01,Expense,raja bava,Amazon,train,173.0
2023-02-01,Expense,Other,HDFC,ccbill,1074.0
2023-02-01,Expense,Other,DHDFC,adjustment,299.0
2023-02-01,Expense,Other,DHDFC,aditya,2127.0
2023-01-12,Expense,Other,HDFC,ccbill,2000.0
2023-01-12,Expense,Other,HDFC,ccbill,1000.0
2023-01-12,Expense,Other,mAxis,petrol,300.0
2023-01-12,Expense,Other,HDFC,ccbill,21139.0
2023-01-11,Income,Other,nCChdfc,bill,2220.0
2023-01-11,Expense,Other,axisCC,charges,590.0
2023-01-11,Expense,Other,tDHDFC,petrol,1000.0
2023-01-10,Income,Other,nCChdfc,bill,3992.0
2023-01-10,Income,Other,HDFC,int,976.0
2023-01-10,Expense,Other,tDHDFC,reliance,436.0
2023-01-10,Income,Other,tDHDFC,bill,14910.0
2023-01-09,Expense,sai bava,DHDFC,fastag,1000.0
2023-01-09,Expense,sai bava,nCChdfc,clothes,400.0
2023-01-09,Expense,Other,HDFC,dry wash,250.0
2023-01-09,Income,akka,HDFC,received,5401.0
2023-01-09,Expense,Other,DHDFC,recharge,719.0
2023-01-09,Expense,mavayya garu,nCChdfc,permit,350.0
2023-01-09,Expense,Other,tDHDFC,petrol,3050.0
2023-01-08,Expense,Other,HDFC,ccbill,2305.0
2023-01-08,Expense,Other,HDFC,misc,16.0
2023-01-08,Income,Other,DHDFC,ccbill,27315.0
2023-01-07,Expense,Other,DHDFC,ramu,259.0
2023-01-07,Expense,Other,HDFC,ccbill,1000.0
2023-01-07,Income,Other,HDFC,int,351.0
2023-01-06,Expense,Other,DHDFC,ramu,259.0
2023-01-06,Expense,mavayya garu,nCChdfc,permit,350.0
2023-01-06,Income,Other,DHDFC,ccbill,51811.0
2023-01-05,Expense,Other,HDFC,ccbill,1604.0
2023-01-05,Income,manikanta,HDFC,received,1500.0
2023-01-05,Expense,sai bava,nCChdfc,aadhaar,50.0
2023-01-05,Expense,manikanta,axisCC,swiggy,217.0
2023-01-05,Income,Other,HDFC,received,600.0
2023-01-05,Expense,ksn,DHDFC,train,438.0
2023-01-05,Expense,Other,HDFC,ccbill,2740.0
2023-01-05,Expense,Other,DHDFC,petrol,3000.0
2023-01-05,Expense,Other,DHDFC,reliance,445.0
2023-01-05,Expense,Other,HDFC,ccbill,1000.0
2023-01-05,Income,Other,DHDFC,ccbill,40222.0
2023-01-04,Income,raja bava,misc,mutton,1400.0
2023-01-04,Expense,manikanta,axisCC,movie,457.0
2023-01-04,Expense,akka,cash,cash,500.0
2023-01-04,Expense,Other,HDFC,Food,240.0
2023-01-04,Expense,saari,DHDFC,clothes,4226.0
2023-01-04,Income,Other,HDFC,int,289.0
2023-01-04,Expense,Other,DHDFC,train,410.0
2023-01-04,Expense,Other,DHDFC,petrol,280.0
2023-01-04,Income,Other,Kotak,bal c/f,80037.0
2023-01-04,Expense,Other,DHDFC,victory bazaar,1327.0
2023-01-04,Expense,Other,cash,Home,1050.0
2023-01-04,Expense,raja bava,misc,courier,400.0
2023-01-04,Income,Other,DHDFC,ccbill,38511.0
2023-01-03,Expense,Other,DHDFC,big basket,1546.0
2023-01-03,Expense,Other,CChdfc,firstcry,2296.0
2023-01-03,Expense,ksn,Amazon,electricity,66.0
2023-01-03,Expense,Other,ICICIcc,Home,279.0
2023-01-03,Income,Other,Amazon,cb,1000.0
2023-01-03,Expense,ksn,DHDFC,tatasky,200.0
2023-01-02,Income,Other,Kotak,dhan,57000.0
2023-01-02,Expense,Other,HDFC,ccbill,6880.0
2023-01-02,Expense,Other,HDFC,ccbill,1000.0
2023-01-02,Expense,Other,HDFC,ccbill,1000.0
2023-01-02,Expense,Other,Amazon,aha,399.0
2023-01-02,Expense,Other,HDFC,jathin,2300.0
2023-01-02,Expense,Other,HDFC,Home,200.0
2023-01-02,Income,balaji mavayya,HDFC,received,2800.0
2023-01-02,Expense,Other,HDFC,surgery,7600.0
2023-01-02,Income,dad,HDFC,received,6000.0
2023-01-01,Income,Other,HDFC,int,286.0
2023-01-01,Expense,Other,HDFC,transfer,500.0
2023-01-01,Expense,Other,DHDFC,petrol,287.0
2022-12-12,Expense,Other,ICICIcc,s22,617.0
2022-12-11,Expense,Other,DHDFC,recharge,641.0
2022-12-11,Expense,Other,DHDFC,gas,1095.0
2022-12-11,Expense,ksn,Amazon,train,433.0
2022-12-10,Expense,Other,ICICIcc,s22,921.0
2022-12-09,Income,akka,cash,Reimbursed,500.0
2022-12-08,Expense,Other,HDFC,Home,112.0
2022-12-08,Expense,Other,DHDFC,petrol,607.0
2022-12-08,Expense,Other,DHDFC,Home,143.0
2022-12-07,Income,Other,HDFC,cb,400.0
2022-12-07,Income,Other,Union,div,17.0
2022-12-06,Expense,dad,Amazon,train,207.0
2022-12-06,Expense,Other,HDFC,medicines,190.0
2022-12-06,Income,Other,HDFC,Reimbursed,5000.0
2022-12-06,Income,Other,HDFC,Reimbursed,450.0
2022-12-06,Expense,Other,CChdfc,emi,71.0
2022-12-06,Expense,Other,ICICIcc,train,967.0
2022-12-06,Expense,Other,cash,Home,300.0
2022-12-06,Expense,Other,HDFC,withdraw,100.0
2022-12-05,Expense,Other,Ola,wolf,2100.0
2022-12-05,Expense,Other,cash,cash,4000.0
2022-12-04,Expense,dad,Amazon,Reimbursed,22.0
2022-12-04,Expense,dad,Amazon,gas,991.0
2022-12-04,Expense,Other,ICICIcc,wolf,1000.0
2022-12-04,Expense,dad,Amazon,bill,1913.0
2022-12-04,Expense,Other,Amazon,recharge,460.0
2022-12-03,Expense,Jogendra,Union,charges,17.0
2022-12-02,Income,Jogendra,Amazon,cb,489.0
2022-12-02,Income,dad,HDFC,Reimbursed,10000.0
2022-12-02,Income,Other,HDFC,train,960.0
2022-12-01,Expense,Other,ICICIcc,wolf,200.0
2022-12-01,Expense,Other,Amazon,wolf,160.0
2022-12-01,Expense,Other,HDFC,Food,1000.0
2022-12-01,Expense,Other,Amazon,Home,399.0
2022-12-01,Expense,Other,ICICIcc,wolf,340.0
2022-11-12,Income,Other,CChdfc,ipo,50706.0
2022-11-12,Expense,Other,HDFC,Food,600.0
2022-11-12,Expense,Other,Amazon,train,865.0
2022-11-12,Expense,Other,HDFC,ccbill,8798.0
2022-11-11,Expense,Other,DHDFC,medicines,353.0
2022-11-11,Expense,Other,Amazon,recharge,179.0
2022-11-11,Expense,Other,DHDFC,transfer,805.0
2022-11-11,Income,Other,FAxisCC,cb,135.0
2022-11-11,Expense,raja bava,Amazon,train,183.0
2022-11-11,Expense,Other,cash,transfer,300.0
2022-11-11,Expense,Other,mAxis,victory bazaar,1430.0
2022-11-11,Expense,Other,Kotak,Zerodha,50000.0
2022-11-11,Expense,Other,axisCC,clothes,1789.0
2022-11-10,Expense,Other,HDFC,ccbill,7872.0
2022-11-10,Income,Other,Amazon,cb,278.0
2022-11-09,Expense,Other,HDFC,ccbill,1000.0
2022-11-08,Expense,Other,HDFC,Food,260.0
2022-11-08,Expense,Other,Kotak,dhan,5000.0
2022-11-07,Expense,Other,CChdfc,emi,59.0
2022-11-07,Income,Other,FAxisCC,cb,40.0
2022-11-07,Expense,Other,HDFC,charges,5.0
2022-11-07,Expense,Other,Ola,Home,220.0
2022-11-06,Expense,Other,Amazon,recharge,99.0
2022-11-06,Expense,naga ratnam,Amazon,train,398.0
2022-11-06,Expense,naga ratnam,Amazon,recharge,99.0
2022-11-06,Expense,lakshmi aunty,Amazon,train,433.0
2022-11-05,Income,Other,FAxisCC,cb,9.0
2022-11-05,Income,Other,Amazon,refund,737.0
2022-11-05,Income,Other,HDFC,wolf,1000.0
2022-11-05,Expense,Other,HDFC,ccbill,8279.0
2022-11-03,Income,Jogendra,Ola,postpe,300.0
2022-11-03,Expense,Jogendra,Slice,transfer,500.0
2022-11-01,Expense,Jogendra,HDFC,paint,200.0
2022-11-01,Income,Other,HDFC,deposit,7000.0
2022-10-12,Expense,Other,HDFC,bus stand,250.0
2022-10-12,Expense,Other,FAxisCC,recharge,1499.0
2022-10-11,Expense,Other,HDFC,ccbill,39090.0
2022-10-11,Income,Other,HDFC,cb,200.0
2022-10-11,Expense,Other,DHDFC,transfer,2000.0
2022-10-11,Income,akka,Amazon,Reimbursed,3000.0
2022-10-11,Expense,Other,Amazon,train,213.0
2022-10-10,Expense,Other,HDFC,Food,185.0
2022-10-10,Expense,akka,RBLcc,geyser,235.0
2022-10-10,Income,raja bava,misc,aditya,775.0
2022-10-10,Expense,raja bava,misc,clothes,800.0
2022-10-10,Expense,Other,Kotak,dhan,20000.0
2022-10-10,Expense,Other,Kotak,Zerodha,180000.0
2022-10-08,Income,Other,Kotak,fyers,36994.0
2022-10-08,Income,Other,Kotak,Long Fyers,32266.0
2022-10-08,Income,Other,FAxisCC,cb,93.0
2022-10-08,Expense,Other,DHDFC,Food,1339.0
2022-10-08,Expense,Other,DHDFC,birth place,425.0
2022-10-08,Expense,Other,DHDFC,meat,599.0
2022-10-08,Expense,Other,HDFC,Home,800.0
2022-10-08,Expense,Other,DHDFC,Food,1406.0
2022-10-08,Expense,Other,DHDFC,Home,255.0
2022-10-08,Expense,Other,DHDFC,birth place,20000.0
2022-10-06,Expense,Other,HDFC,ccbill,5876.0
2022-10-06,Expense,Other,HDFC,movie,300.0
2022-10-06,Expense,Other,HDFC,Food,450.0
2022-10-06,Expense,kala aunty,HDFC,sainath,465.0
2022-10-05,Expense,Other,Ola,shopping,2310.0
2022-10-05,Expense,Other,Amazon,wolf,159.0
2022-10-05,Income,Other,HDFC,cash,4000.0
2022-10-04,Income,Other,HDFC,Reimbursed,550.0
2022-10-02,Expense,Other,Amazon,train,90.0
2022-10-02,Income,Jogendra,FAxisCC,cb,644.0
2022-10-02,Expense,Other,HDFC,raja marriage,78.0
2022-10-01,Expense,Other,Amazon,wolf,100.0
2022-10-01,Income,Jogendra,HDFC,upstox,800.0
2022-10-01,Expense,mom,HDFC,shopping,3300.0
2022-10-01,Expense,Other,Amazon,others,1612.0
2022-10-01,Expense,Other,ICICIcc,others,2655.0
2022-10-01,Expense,Jogendra,Slice,shopping,2995.0
2022-09-12,Income,Other,Kotak,Zerodha,10000.0
2022-09-12,Expense,Other,DHDFC,clothes,450.0
2022-09-12,Expense,Other,DHDFC,recharge,200.0
2022-09-12,Expense,Other,HDFC,deworming,250.0
2022-09-11,Income,Other,HDFC,cb,11.0
2022-09-10,Expense,Other,mAxis,Home,436.0
2022-09-10,Expense,raja bava,DHDFC,train,1696.0
2022-09-09,Expense,E4,DHDFC,recharge,609.0
2022-09-09,Income,Other,Amazon,cb,145.0
2022-09-08,Expense,Other,ICICIcc,recharge,690.0
2022-09-08,Expense,Other,HDFC,ccbill,3787.0
2022-09-08,Expense,Other,DHDFC,outstanding,72344.0
2022-09-08,Expense,Other,Amazon,train,235.0
2022-09-08,Income,Other,HDFC,Reimbursed,1000.0
2022-09-07,Expense,Other,HDFC,ccbill,5775.0
2022-09-06,Expense,blouse,HDFC,sreemantham,5438.0
2022-09-06,Expense,Other,Union,charges,147.0
2022-09-06,Expense,bhojanalu,HDFC,sreemantham,3500.0
2022-09-06,Expense,drinks,HDFC,sreemantham,1060.0
2022-09-06,Expense,flowers,HDFC,sreemantham,900.0
2022-09-06,Expense,Other,cash,transfer,1000.0
2022-09-06,Expense,Other,cash,sreemantham,500.0
2022-09-06,Expense,Other,HDFC,charges,5.0
2022-09-06,Expense,Other,HDFC,sreemantham,500.0
2022-09-06,Expense,disposable,HDFC,sreemantham,855.0
2022-09-05,Expense,Other,Kotak,fyers,9000.0
2022-09-05,Expense,Other,Kotak,Commodity,9000.0
2022-09-05,Expense,Other,Kotak,Long Fyers,500.0
2022-09-05,Income,Other,HDFC,Reimbursed,200.0
2022-09-05,Expense,Other,Kotak,Zerodha,150000.0
2022-09-05,Expense,Other,Kotak,upstox,12000.0
2022-09-04,Expense,Other,RBLcc,Home,2049.0
2022-09-04,Expense,Other,Postpe,transfer,543.0
2022-09-03,Expense,dad,Amazon,train,1526.0
2022-09-03,Expense,dad,Amazon,Leo,674.0
2022-09-02,Expense,Other,HDFC,raja marriage,3290.0
2022-09-02,Expense,Jogendra,HDFC,Food,170.0
2022-09-02,Expense,Other,HDFC,raja marriage,4778.0
2022-09-01,Income,Other,HDFC,wolf,100.0
2022-09-01,Income,Jogendra,ICICIcc,refund,197.0
2022-09-01,Expense,Other,ICICIcc,wolf,200.0
2022-08-12,Expense,Other,HDFC,ccbill,1000.0
2022-08-12,Expense,Other,HDFC,Food,208.0
2022-08-12,Expense,Other,Kotak,dhan,10000.0
2022-08-12,Expense,Other,CChdfc,train,580.0
2022-08-12,Income,Other,mAxis,ccbill,32307.0
2022-08-11,Expense,Other,DHDFC,fuel,1002.0
2022-08-11,Expense,mavayya garu,DHDFC,train,175.0
2022-08-11,Expense,mavayya garu,Amazon,train,12.0
2022-08-10,Expense,Other,Amazon,recharge,330.0
2022-08-10,Income,Other,cash,cash,480.0
2022-08-10,Expense,Other,DHDFC,recharge,281.0
2022-08-10,Expense,Other,HDFC,ccbill,1000.0
2022-08-09,Expense,Other,HDFC,ccbill,8000.0
2022-08-09,Expense,Other,HDFC,ccbill,8000.0
2022-08-09,Expense,ksn,DHDFC,train,483.0
2022-08-08,Income,Other,Kotak,dhan,2795.0
2022-08-08,Expense,Other,Amazon,recharge,148.0
2022-08-07,Expense,pizza,Amazon,Food,490.0
2022-08-07,Expense,Other,Ola,Home,632.0
2022-08-06,Expense,Other,Amazon,train,153.0
2022-08-06,Expense,Other,Amazon,harshith,312.0
2022-08-06,Income,Other,RBLcc,ccbill,100.0
2022-08-06,Expense,Other,Amazon,recharge,319.0
2022-08-05,Expense,Other,HDFC,ccbill,20000.0
2022-08-05,Expense,Other,Slice,Food,203.0
2022-08-05,Expense,Other,Slice,cb,64.0
2022-08-05,Expense,Other,Postpe,Food,442.0
2022-08-04,Expense,Jogendra,HDFC,Reimbursed,9705.0
2022-08-04,Expense,Other,ICICIcc,medicines,1174.0
2022-08-04,Expense,Other,HDFC,No description,500.0
2022-08-02,Income,Other,HDFC,cb,6.0
2022-08-01,Expense,Other,Slice,recharge,200.0
2022-08-01,Expense,Jogendra,FAxisCC,shopping,644.0
2022-07-12,Expense,ksn,HDFC,bus stand,6700.0
2022-07-12,Expense,Other,mAxis,petrol,283.0
2022-07-12,Expense,mavayya garu,CChdfc,fastag,1990.0
2022-07-12,Expense,Other,DHDFC,clothes,2260.0
2022-07-11,Expense,Other,cash,transfer,1000.0
2022-07-11,Expense,Other,DHDFC,nagesh,240.0
2022-07-11,Expense,Other,DHDFC,ccbill,12181.0
2022-07-11,Expense,Other,HDFC,ccbill,1000.0
2022-07-11,Expense,Other,mAxis,petrol,303.0
2022-07-11,Income,Other,mAxis,ccbill,69046.0
2022-07-10,Expense,akka,RBLcc,geyser,6145.0
2022-07-10,Expense,dad,FAxisCC,Home,1951.0
2022-07-10,Expense,dad,FAxisCC,akka,649.0
2022-07-10,Income,Other,Kotak,Zerodha,100000.0
2022-07-10,Expense,Other,cash,transfer,17000.0
2022-07-10,Income,Other,Kotak,dhan,16450.0
2022-07-09,Expense,Other,cash,transfer,1000.0
2022-07-09,Expense,akka,cash,akka,500.0
2022-07-09,Expense,Other,HDFC,recharge,10.0
2022-07-09,Expense,Other,DHDFC,recharge,197.0
2022-07-08,Expense,Other,ICICIcc,Food,641.0
2022-07-08,Expense,Other,Amazon,movie,71.0
2022-07-08,Income,Other,HDFC,bday,5000.0
2022-07-07,Expense,Other,RBLcc,Home,1117.0
2022-07-07,Expense,milk,HDFC,Home,377.0
2022-07-07,Expense,Other,HDFC,ccbill,1821.0
2022-07-07,Income,Other,ICICIcc,ccbill,507.0
2022-07-06,Expense,Other,ICICIcc,Home,2004.0
2022-07-06,Income,Other,cash,Reimbursed,1700.0
2022-07-06,Expense,Other,HDFC,Food,320.0
2022-07-06,Expense,bhojanalu,HDFC,sreemantham,10000.0
2022-07-06,Expense,Other,HDFC,ccbill,7326.0
2022-07-06,Expense,Other,Amazon,train,208.0
2022-07-06,Income,Other,HDFC,Reimbursed,2000.0
2022-07-06,Expense,Other,Amazon,Home,569.0
2022-07-06,Expense,Other,Amazon,recharge,300.0
2022-07-06,Expense,Other,Slice,Home,750.0
2022-07-05,Expense,Other,ICICIcc,amazon,8920.0
2022-07-05,Expense,Other,HDFC,Food,195.0
2022-07-05,Expense,Other,HDFC,Reimbursed,20.0
2022-07-05,Expense,Other,Amazon,recharge,99.0
2022-07-05,Expense,Other,Amazon,recharge,35.0
2022-07-04,Expense,Other,ICICIcc,wolf,2700.0
2022-07-03,Expense,dad,HDFC,croma,8091.0
2022-07-02,Expense,Jogendra,Union,charges,177.0
2022-07-02,Expense,Other,HDFC,nanamma,10000.0
2022-07-01,Expense,Other,Amazon,others,80.0
2022-07-01,Expense,Other,HDFC,ccbill,9073.0
2022-07-01,Expense,Other,ICICIcc,others,4020.0
2022-07-01,Expense,Other,HDFC,xerox,15.0
2022-07-01,Expense,Other,Ola,game,1000.0
2022-07-01,Income,Other,CChdfc,cb,21.0
2022-06-12,Expense,raja bava,Amazon,train,308.0
2022-06-12,Expense,raja bava,DHDFC,train,877.0
2022-06-12,Expense,mavayya garu,Amazon,recharge,480.0
2022-06-12,Expense,Other,ICICIcc,big basket,1879.0
2022-06-12,Expense,Other,Amazon,nagesh,240.0
2022-06-11,Expense,Other,HDFC,ccbill,1663.0
